date,product,type,amount,price,shares,fee,notes
2020-12-18,002207,buy,50.0,1.222,40.86,0.07,前海开源金银珠宝混合C
2021-01-06,002207,buy,50.0,1.239,40.3,0.07,前海开源金银珠宝混合C
2024-04-24,002207,sell,61.51,1.516,40.57,0.0,前海开源金银珠宝混合C
2024-07-25,002207,buy,50.0,1.462,34.2,0.0,前海开源金银珠宝混合C
2025-12-23,002207,sell,95.91,2.565,37.39,0.0,前海开源金银珠宝混合C
2025-12-23,002207,sell,47.97,2.565,18.7,0.0,前海开源金银珠宝混合C
