date,product,type,amount,price,shares,fee,notes
2024-04-23,007677,buy,200.0,1.1544,173.25,0.0,蜂巢添汇纯债C
2026-05-21,007677,dividend,0.0,1.1826,5.49,0.0,红利再投资
