date,product,type,amount,price,shares,fee,notes
2024-11-05,018744,buy,194.13,1.0481,185.22,0,长信90天滚动持有债券A
2024-11-05,018744,buy,243.09,1.0481,231.93,0,长信90天滚动持有债券A
2024-11-05,018744,buy,379.33,1.0481,361.92,0,长信90天滚动持有债券A
